SVM     ,    SANVERDAM CHUCH  ,  NULL
DBA     ,    DABRA            ,  http://indiarailinfo.com/arrivals/dabra-dba/739
JUJA    ,    JUJUMURA         ,  NULL
ARJ     ,    AUNRIHAR JN      ,  http://indiarailinfo.com/arrivals/aunrihar-junction-arj/1452
VNE     ,    VISWANATH CHRLI  ,  http://indiarailinfo.com/arrivals/viswanath-charali-vne/862
MKRD    ,    MACHHAKUNDA      ,  http://indiarailinfo.com/arrivals/machhakunda-mkrd/3558
SPF     ,    STUARTPURAM      ,  http://indiarailinfo.com/arrivals/arrivals-stuartpuram-spf/3382
BDI     ,    BHADLI           ,  http://indiarailinfo.com/arrivals/bhadli-bdi/3265
GEDE    ,    GEDE             ,  http://indiarailinfo.com/arrivals/gede-gede/6796
KUR     ,    KHURDA ROAD JN   ,  http://indiarailinfo.com/arrivals/khurda-road-junction-kur/219
LLGM    ,    LELIGUMA         ,  http://indiarailinfo.com/arrivals/leliguma-llgm/1988
GTST    ,    GAUTAMSTHAN      ,  NULL
RAA     ,    BARARA           ,  http://indiarailinfo.com/arrivals/barara-raa/1549
TNGL    ,    TORANAGALLU      ,  http://indiarailinfo.com/arrivals/toranagallu-junction-tngl/513
MMZ     ,    MANDAMARI        ,  http://indiarailinfo.com/arrivals/mandamari-mmz/1188
LHB     ,    LAHABON          ,  http://indiarailinfo.com/arrivals/lahabon-lhb/3542
HLG     ,    HILLIGROVE       ,  http://indiarailinfo.com/arrivals/hillgrove-hlg/2921
PNC     ,    PATNA SAHEB      ,  http://indiarailinfo.com/arrivals/patna-saheb-pnc/331
SVPM    ,    S VENKTESWRPALM  ,  NULL
KEI     ,    KASHI            ,  http://indiarailinfo.com/arrivals/kashi-kei/619
SGV     ,    SARAGCHNI        ,  NULL
DNM     ,    DHANMANDAL       ,  http://indiarailinfo.com/arrivals/dhanmandal-dnm/1765
PBM     ,    PAMBAN JN        ,  http://indiarailinfo.com/arrivals/pamban-pbm/3759
KOTI    ,    KOTI             ,  http://indiarailinfo.com/arrivals/koti-koti/2879
KNVT    ,    KINWAT           ,  http://indiarailinfo.com/arrivals/kinwat-knvt/2335
MOR     ,    MOR              ,  http://indiarailinfo.com/arrivals/mor-mor/2448
SGG     ,    SULTANGANJ       ,  http://indiarailinfo.com/arrivals/sultanganj-sgg/1162
ALW     ,    ALWAL            ,  http://indiarailinfo.com/arrivals/alwal-alw/3452
KRJD    ,    KARJODA          ,  http://indiarailinfo.com/arrivals/karjoda-krjd/6102
KQN     ,    KODAIKANAL ROAD  ,  http://indiarailinfo.com/arrivals/kodaikanal-road-kqn/789
PAR     ,    PANDHURNA        ,  http://indiarailinfo.com/arrivals/pandhurna-par/17
HRR     ,    HARIHAR          ,  http://indiarailinfo.com/arrivals/harihar-hrr/286
KAD     ,    KHANDALA         ,  http://indiarailinfo.com/arrivals/khandala-kad/1622
DEG     ,    DELANG           ,  http://indiarailinfo.com/arrivals/delang-deg/2054
DHA     ,    DHEENA           ,  http://indiarailinfo.com/arrivals/arrivals-dheena-dha/615
KRNR    ,    KRISHNARAJNAGAR  ,  NULL
SHF     ,    SHIRUD           ,  http://indiarailinfo.com/arrivals/shirud-shf/769
SOGR    ,    SOGRA            ,  http://indiarailinfo.com/arrivals/sogra-sogr/3599
BBPM    ,    BALABHADRAPURAM  ,  http://indiarailinfo.com/arrivals/balabhadrapuram-bbpm/3365
PBE     ,    PILIBHIT JN      ,  NULL
MJG     ,    MAJHAGAWAN       ,  http://indiarailinfo.com/arrivals/majhagawan-mjg/1559
DHW     ,    DHARIWAL         ,  NULL
CLD     ,    CHALSA JN        ,  NULL
PML     ,    PAPANASAM        ,  http://indiarailinfo.com/arrivals/papanasam-pml/3755
KHTG    ,    KHATGAON         ,  http://indiarailinfo.com/arrivals/khatgaon-khtg/5698
DIW     ,    DHILWAN          ,  http://indiarailinfo.com/arrivals/dhilwan-diw/762
MOP     ,    MOHITNAGAR       ,  http://indiarailinfo.com/arrivals/mohitnagar-mop/1599
IPPM    ,    IPURUPALEM       ,  http://indiarailinfo.com/arrivals/ipurupalem-ippm/3383
LKN     ,    LAKHMINIA        ,  http://indiarailinfo.com/arrivals/lakhminia-lkn/1417
ANGL    ,    ANGUL            ,  http://indiarailinfo.com/arrivals/angul-angl/241
YA      ,    YERRAGUNTLA      ,  http://indiarailinfo.com/arrivals/yerraguntla-ya/1463
MPML    ,    MOHAPANI MAL     ,  NULL
MMPR    ,    MAMDAPUR HALT    ,  NULL
VML     ,    VEMULAPADU       ,  http://indiarailinfo.com/arrivals/vemulapadu-vml/9342
BRKH    ,    BISAPURKALAN     ,  NULL
TKMY    ,    TAKLIMIYA        ,  http://indiarailinfo.com/arrivals/taklimiya-tkmy/7028
GMR     ,    GAHMAR           ,  http://indiarailinfo.com/arrivals/gahmar-gmr/611
VZM     ,    VIZIANAGRAM JN   ,  NULL
BANO    ,    BANO             ,  http://indiarailinfo.com/arrivals/bano-bano/386
MNDR    ,    MANDI DHANAURA   ,  http://indiarailinfo.com/arrivals/mandi-dhanaura-mndr/1827
MAP     ,    MORAPPUR         ,  http://indiarailinfo.com/arrivals/morappur-map/1523
TA      ,    TANUR            ,  http://indiarailinfo.com/arrivals/tanur-ta/1488
SLJ     ,    SAKRIGALI JN     ,  http://indiarailinfo.com/arrivals/sakrigali-slj/2554
SJNP    ,    SUJANPUR         ,  http://indiarailinfo.com/arrivals/sujanpur-sjnp/91
THP     ,    TAHERPUR         ,  http://indiarailinfo.com/arrivals/taherpur-thp/3245
DKDE    ,    DANKAUR          ,  http://indiarailinfo.com/arrivals/dankaur-dkde/5470
DHS     ,    DHAVALAS         ,  NULL
KTV     ,    KOTTAVALASA      ,  http://indiarailinfo.com/arrivals/kottavalasa-junction-ktv/399
TLE     ,    TALGARIA         ,  http://indiarailinfo.com/arrivals/talgaria-tle/3590
DQG     ,    DHUPGURI         ,  http://indiarailinfo.com/arrivals/dhupguri-dqg/552
ARE     ,    ARNETHA          ,  http://indiarailinfo.com/arrivals/arnetha-are/3221
KDJR    ,    KENDUJHARGARH    ,  http://indiarailinfo.com/arrivals/kendujhargarh-kdjr/3779
MUD     ,    MURADNAGAR       ,  http://indiarailinfo.com/arrivals/muradnagar-mud/1544
NBP     ,    NIBHAPUR         ,  http://indiarailinfo.com/arrivals/nibhapur-nbp/1629
CHP     ,    CHHAPI           ,  http://indiarailinfo.com/arrivals/chhapi-chp/300
GWL     ,    GWALIOR          ,  http://indiarailinfo.com/arrivals/gwalior-junction-gwl/740
KIKA    ,    KURWAI KETHORA   ,  http://indiarailinfo.com/arrivals/kurwai-kethora-kika/5225
KK      ,    KHADKI           ,  http://indiarailinfo.com/arrivals/khadki-kk/1624
HDA     ,    HIRNODA          ,  http://indiarailinfo.com/arrivals/hirnoda-hda/1531
PKPU    ,    PEDDAKURAPADU    ,  http://indiarailinfo.com/arrivals/peddakurapadu-pkpu/3509
KZJ     ,    KAZIPET JN       ,  http://indiarailinfo.com/arrivals/kazipet-junction-kzj/836
GNT     ,    GUNTUR JN        ,  NULL
SCI     ,    SANCHI           ,  http://indiarailinfo.com/arrivals/sanchi-sci/728
CPK     ,    CHAPARMUKH JN    ,  http://indiarailinfo.com/arrivals/chaparmukh-junction-cpk/689
TSF     ,    TAHSIL FATEHPUR  ,  http://indiarailinfo.com/arrivals/tahsil-fatehpur-tsf/2414
MLP     ,    MALLAPUR         ,  http://indiarailinfo.com/arrivals/mallapur-mlp/3765
CRE     ,    CHORGHATPIPARIA  ,  NULL
DKN     ,    DEVANGONTHI      ,  http://indiarailinfo.com/arrivals/devangonthi-dkn/992
ANAS    ,    ANAS             ,  NULL
PBR     ,    PORBANDAR        ,  http://indiarailinfo.com/arrivals/porbandar-pbr/1658
SLM     ,    SOMALAPURAM      ,  http://indiarailinfo.com/arrivals/somalapuram-slm/3144
PAK     ,    PAKALA JN        ,  http://indiarailinfo.com/arrivals/pakala-junction-pak/2502
VAA     ,    BHAGA JN         ,  http://indiarailinfo.com/arrivals/arrivals-bhaga-junction-vaa/2331
BTX     ,    BELA TAL         ,  http://indiarailinfo.com/arrivals/bela-tal-btx/1396
BIRD    ,    BHIWANDI ROAD    ,  http://indiarailinfo.com/arrivals/bhiwandi-road-bird/71
SHE     ,    SEORAPHULI       ,  http://indiarailinfo.com/arrivals/seoraphuli-junction-she/578
KHE     ,    KANKATHER        ,  http://indiarailinfo.com/arrivals/kankather-khe/5463
STLR    ,    SITALPUR         ,  http://indiarailinfo.com/arrivals/sitalpur-stlr/961
KNW     ,    KHANDWA          ,  http://indiarailinfo.com/arrivals/khandwa-junction-knw/471
CND     ,    CHANDUR          ,  http://indiarailinfo.com/arrivals/chandur-bazar-cndb/9893
NTW     ,    NANJANGUD TOWN   ,  http://indiarailinfo.com/arrivals/nanjangud-town-ntw/6932
GWS     ,    GAUSHALA         ,  http://indiarailinfo.com/arrivals/gaushala-gws/1650
CJW     ,    CHAJAWA          ,  http://indiarailinfo.com/arrivals/chajawa-cjw/4662
TRVL    ,    TIRUVALLA        ,  http://indiarailinfo.com/arrivals/tiruvalla-trvl/573
BGX     ,    BAGRI SAJJANPUR  ,  NULL
BHKD    ,    BHURKUNDA        ,  http://indiarailinfo.com/arrivals/bhurkunda-bhkd/2597
GTK     ,    GHUTKU           ,  http://indiarailinfo.com/arrivals/ghutku-gtk/1351
BLLI    ,    BALLI            ,  http://indiarailinfo.com/arrivals/balli-blli/4433
MYY     ,    MAYYANAD         ,  http://indiarailinfo.com/arrivals/mayyanad-myy/2767
KWB     ,    KANIWARA         ,  http://indiarailinfo.com/arrivals/kaniwara-kwb/5152
JCL     ,    JADCHERLA        ,  http://indiarailinfo.com/arrivals/jadcherla-jcl/999
JSV     ,    JARANDESHWAR     ,  http://indiarailinfo.com/arrivals/jarandeshwar-jsv/2601
LONI    ,    LONI             ,  http://indiarailinfo.com/arrivals/loni-loni/6039
ROHA    ,    ROHA             ,  http://indiarailinfo.com/arrivals/roha-roha/1855
GHNH    ,    GHANTIKHAL NDPR  ,  http://indiarailinfo.com/arrivals/ghantakhal-nidhipur-ghnh/2630
VRR     ,    VIRPUR           ,  http://indiarailinfo.com/arrivals/virpur-vrr/2510
JKZ     ,    JITAKHERI        ,  http://indiarailinfo.com/arrivals/jitakheri-jkz/4984
DPW     ,    DHAPEWARA        ,  http://indiarailinfo.com/arrivals/dhapewara-dpw/3744
KYM     ,    KADIYAM          ,  http://indiarailinfo.com/arrivals/kadiyam-kym/2528
HDN     ,    HAIDARNAGAR      ,  NULL
VRVL    ,    VIRAVALLI        ,  http://indiarailinfo.com/arrivals/veeravalli-vrvl/3374
SNGR    ,    SANGANNAPUR      ,  http://indiarailinfo.com/arrivals/sanganapur-sngr/3479
HTZU    ,    HATHIDAH UPPER   ,  NULL
EVA     ,    EDAVAI           ,  http://indiarailinfo.com/arrivals/edavai-eva/3524
DHE     ,    DOBHI            ,  http://indiarailinfo.com/arrivals/dobhi-dhe/7058
BQA     ,    BANKURA          ,  http://indiarailinfo.com/arrivals/bankura-junction-bqa/955
BD      ,    BADNERA JN       ,  http://indiarailinfo.com/arrivals/badnera-junction-amravati-bd/201
MDRR    ,    MADAVNAGAR ROAD  ,  http://indiarailinfo.com/arrivals/madhavnagar-road-mdrr/5159
RTG     ,    RANGTONG         ,  http://indiarailinfo.com/arrivals/rangtong-rtg/1604
SVPI    ,    SHIVPURI         ,  http://indiarailinfo.com/arrivals/shivpuri-svpi/1212
TR      ,    TARUR            ,  http://indiarailinfo.com/arrivals/tarur-tr/1716
NAK     ,    NAKSALBARI       ,  http://indiarailinfo.com/arrivals/naksalbari-nak/5313
TOU     ,    TELAPROLU        ,  http://indiarailinfo.com/arrivals/telaprolu-tou/3337
KLPM    ,    KAILASAPURAM     ,  http://indiarailinfo.com/arrivals/kailasapuram-klpm/2545
CE      ,    CHHARODI         ,  http://indiarailinfo.com/arrivals/chharodi-ce/2428
MHAD    ,    MOHADI PRGN LNG  ,  NULL
PGP     ,    PANDURANGAPURAM  ,  NULL
POU     ,    PADRAUNA         ,  http://indiarailinfo.com/arrivals/padrauna-pou/6859
TRB     ,    TIRUVERUMBUR     ,  http://indiarailinfo.com/arrivals/tiruverumbur-trb/2378
FSP     ,    FATEH SINGHPURA  ,  http://indiarailinfo.com/arrivals/fateh-singhpura-fsp/2924
BGY     ,    BANGRIPOSI       ,  http://indiarailinfo.com/arrivals/bangriposi-bgy/4569
JKN     ,    JAKHANIAN        ,  http://indiarailinfo.com/arrivals/jakhanian-jkn/2215
GRO     ,    GURRA            ,  http://indiarailinfo.com/arrivals/gurra-gro/2657
KGI     ,    KENGERI          ,  http://indiarailinfo.com/arrivals/kengeri-kgi/1438
WKI     ,    WADAKANCHERI     ,  http://indiarailinfo.com/arrivals/wadakkanchery-wki/45
SAT     ,    SANT ROAD        ,  http://indiarailinfo.com/arrivals/sant-road-sat/2175
NRT     ,    NARASARAOPET     ,  http://indiarailinfo.com/arrivals/narasaraopet-nrt/491
PNU     ,    PALANPUR JN      ,  NULL
PKRA    ,    PARSA KHERA      ,  http://indiarailinfo.com/arrivals/parsa-khera-pkra/3697
SRJ     ,    SHANKARGARH      ,  http://indiarailinfo.com/arrivals/shankargarh-srj/1402
KYF     ,    KAJRAT NAWADIH   ,  http://indiarailinfo.com/arrivals/kajrat-nawadih-kyf/2925
BPH     ,    BELPAHAR         ,  http://indiarailinfo.com/arrivals/belpahar-bph/175
LJN     ,    LUCKNOW NE       ,  NULL
KUE     ,    KURSELA          ,  http://indiarailinfo.com/arrivals/kursela-kue/695
MGL     ,    MANGELA          ,  NULL
MXL     ,    MOKHOLI          ,  http://indiarailinfo.com/arrivals/mokholi-mxl/3213
ASH     ,    AISHBAGH         ,  http://indiarailinfo.com/arrivals/aishbagh-ash/271
GW      ,    GIRWAR           ,  http://indiarailinfo.com/arrivals/girwar-gw/1318
PST     ,    POSOTIA          ,  NULL
SUL     ,    SULADHAL         ,  NULL
MBI     ,    MADHUBANI        ,  http://indiarailinfo.com/arrivals/madhubani-mbi/1812
LLD     ,    LALAWADI         ,  NULL
GKH     ,    GUSKARA          ,  http://indiarailinfo.com/arrivals/guskara-gkh/1794
CEU     ,    CHIHERU          ,  http://indiarailinfo.com/arrivals/chiheru-ceu/662
BRR     ,    BARAKAR          ,  http://indiarailinfo.com/arrivals/barakar-brr/1364
BWM     ,    BHAWANI MANDI    ,  http://indiarailinfo.com/arrivals/bhawani-mandi-bwm/886
FM      ,    FALAKNUMA        ,  http://indiarailinfo.com/arrivals/falaknuma-fm/2534
TDN     ,    TIRUPARANKNDRM   ,  NULL
TBT     ,    TALBAHAT         ,  http://indiarailinfo.com/arrivals/talbahat-tbt/734
PQL     ,    PINDIAL          ,  http://indiarailinfo.com/arrivals/pindial-pql/1177
ADB     ,    ADILABAD         ,  http://indiarailinfo.com/arrivals/adilabad-adb/2336
JLY     ,    JHILMILI         ,  http://indiarailinfo.com/arrivals/jhilmili-jly/3846
NNE     ,    NONERA           ,  http://indiarailinfo.com/arrivals/nonera-nne/3188
UHP     ,    UDHAMPUR         ,  http://indiarailinfo.com/arrivals/udhampur-uhp/2819
BLZ     ,    BUDHLADA         ,  http://indiarailinfo.com/arrivals/budhlada-blz/2180
CGY     ,    CHANGANASERI     ,  http://indiarailinfo.com/arrivals/changanassery-cgy/574
GMIA    ,    GUMIA            ,  http://indiarailinfo.com/arrivals/gumia-gmia/1218
BFD     ,    BORHAT           ,  http://indiarailinfo.com/arrivals/borhat-bfd/2109
AKD     ,    AKODIA           ,  http://indiarailinfo.com/arrivals/akodia-akd/2099
LKU     ,    LAL KUAN         ,  http://indiarailinfo.com/arrivals/lal-kuan-junction-lku/949
DLK     ,    DALKOLHA         ,  http://indiarailinfo.com/arrivals/dalkhola-dlk/1407
PCLI    ,    PALACHAURI       ,  http://indiarailinfo.com/arrivals/palachauri-pcli/3431
ANVT    ,    ANAND VIHAR TRM  ,  http://indiarailinfo.com/arrivals/anand-vihar-terminal-anvt/7322
ORR     ,    ORR              ,  http://indiarailinfo.com/arrivals/orr-orr/4527
YGD     ,    YERRAGUDIPAD     ,  http://indiarailinfo.com/arrivals/yerragudipad-ygd/4726
HCP     ,    HARCHANDPUR      ,  http://indiarailinfo.com/arrivals/harchandpur-hcp/1108
SUNR    ,    SURENDRANAGAR    ,  http://indiarailinfo.com/arrivals/surendranagar-junction-sunr/1571
AMLI    ,    AMLI             ,  http://indiarailinfo.com/arrivals/amli-amli/3217
SSB     ,    SHAKURBASTI      ,  http://indiarailinfo.com/arrivals/shakur-basti-ssb/822
KUV     ,    KUNDARA          ,  http://indiarailinfo.com/arrivals/kundara-kuv/6592
MGN     ,    MEGHNAGAR        ,  http://indiarailinfo.com/arrivals/meghnagar-mgn/876
JRLI    ,    JAROLI           ,  http://indiarailinfo.com/arrivals/jaroli-jrli/9585
PDD     ,    PADUBIDRI        ,  http://indiarailinfo.com/arrivals/padubidri-pdd/2556
RSYI    ,    RASAYANI         ,  http://indiarailinfo.com/arrivals/rasayani-rsyi/4414
RJK     ,    RAJA KA SAHASPR  ,  NULL
SEP     ,    SODPUR           ,  http://indiarailinfo.com/arrivals/sodpur-sep/3263
TNM     ,    TIRUVANNAMALAI   ,  http://indiarailinfo.com/arrivals/tiruvannamalai-tnm/6917
MYR     ,    MAIHAR           ,  http://indiarailinfo.com/arrivals/maihar-myr/977
SJQ     ,    SURAJPUR ROAD    ,  http://indiarailinfo.com/arrivals/surajpur-road-sjq/3080
GTU     ,    GHAT NANDUR      ,  http://indiarailinfo.com/arrivals/arrivals-ghat-nandur-gtu/3474
SIC     ,    SONIK            ,  http://indiarailinfo.com/arrivals/sonik-sic/2567
UKN     ,    UKLANA           ,  http://indiarailinfo.com/arrivals/uklana-ukn/5523
MPLR    ,    MAHIPAL ROAD     ,  http://indiarailinfo.com/arrivals/mahipal-road-mplr/5320
CKD     ,    CHARKHI DADRI    ,  http://indiarailinfo.com/arrivals/charkhi-dadri-ckd/671
DJX     ,    DUNGRIPALI       ,  NULL
RJA     ,    RAJANAGAR        ,  NULL
BKI     ,    BANDIKUI JN      ,  http://indiarailinfo.com/arrivals/bandikui-junction-bki/361
BPA     ,    BELLAMPALLI      ,  http://indiarailinfo.com/arrivals/bellampalli-bpa/24
PDRD    ,    PINDRA ROAD      ,  http://indiarailinfo.com/arrivals/pindra-road-pdrd/623
APDJ    ,    ALIPUR DUAR JN   ,  NULL
MRT     ,    MATHURA CANT     ,  http://indiarailinfo.com/arrivals/mathura-cantt-mrt/250
GKL     ,    GOKULPUR         ,  http://indiarailinfo.com/arrivals/gokulpur-gkl/4357
TKG     ,    THAKURGANJ       ,  http://indiarailinfo.com/arrivals/thakurganj-tkg/5315
HX      ,    CUDDAPAH         ,  http://indiarailinfo.com/arrivals/kadapa-hx/839
MHU     ,    MANHERU          ,  http://indiarailinfo.com/arrivals/manheru-mhu/4979
REWA    ,    REWA             ,  http://indiarailinfo.com/arrivals/rewa-terminal-rewa/2333
KMBL    ,    KHAMBHALIYA      ,  http://indiarailinfo.com/arrivals/khambhalia-kmbl/1759
NBG     ,    NABENAGAR ROAD   ,  http://indiarailinfo.com/arrivals/nabinagar-road-nbg/1839
STBJ    ,    SITABINJ         ,  NULL
BKJ     ,    BARKUR           ,  http://indiarailinfo.com/arrivals/barkur-bkj/2307
PLI     ,    PETTAIVAYATALAI  ,  http://indiarailinfo.com/arrivals/pettaivayatalai-pli/2758
NRR     ,    NAGARUR          ,  http://indiarailinfo.com/arrivals/nagarur-nrr/2653
JOM     ,    JOGI MAGRA       ,  NULL
BDHY    ,    BUDHI            ,  NULL
URML    ,    UPARMAL          ,  NULL
ALJ     ,    ALIGANJ          ,  http://indiarailinfo.com/arrivals/aliganj-alj/1648
BPL     ,    BHOPAL  JN       ,  http://indiarailinfo.com/arrivals/bhopal-junction-bpl/12
BRVR    ,    BORVIHIR         ,  http://indiarailinfo.com/arrivals/borvihir-brvr/770
KCD     ,    KURICHEDU        ,  http://indiarailinfo.com/arrivals/kurichedu-kcd/493
SFX     ,    SAFILGUDA        ,  http://indiarailinfo.com/arrivals/safilguda-sfx/3449
BJD     ,    BAREJADI         ,  http://indiarailinfo.com/arrivals/barejadi-nandej-bjd/1906
IKI     ,    ITIKYALA         ,  http://indiarailinfo.com/arrivals/itikyala-iki/4702
DAO     ,    DAGHORA          ,  http://indiarailinfo.com/arrivals/daghora-dao/3606
NRYP    ,    NARAYANAPURAM    ,  http://indiarailinfo.com/arrivals/narayanapuram-nryp/3312
KTRH    ,    KATAREAH         ,  http://indiarailinfo.com/arrivals/katareah-ktrh/1414
NWB     ,    NIWAS ROAD       ,  http://indiarailinfo.com/arrivals/niwas-road-nwb/4505
BSRX    ,    BAGEVADI RD      ,  NULL
TVI     ,    TARADEVI         ,  http://indiarailinfo.com/arrivals/taradevi-tvi/2865
LWR     ,    ALNAVAR JN       ,  http://indiarailinfo.com/arrivals/alnavar-junction-lwr/1424
BEH     ,    BAGDIHI          ,  http://indiarailinfo.com/arrivals/bagdihi-beh/2046
HJP     ,    HAJIPUR JN       ,  NULL
KEN     ,    KOTALA           ,  NULL
SI      ,    SONALLI          ,  NULL
MMK     ,    MADURANTAKAM     ,  http://indiarailinfo.com/arrivals/madurantakam-mmk/782
BOG     ,    BHAIRONGARH      ,  http://indiarailinfo.com/arrivals/bhairongarh-bog/2902
LHU     ,    LOHARU           ,  http://indiarailinfo.com/arrivals/loharu-junction-lhu/1234
GKK     ,    GOKAK ROAD       ,  http://indiarailinfo.com/arrivals/gokak-road-gkk/2067
SGO     ,    SAUGOR           ,  http://indiarailinfo.com/arrivals/saugor-sgo/1225
AMY     ,    AKATHUMURI       ,  http://indiarailinfo.com/arrivals/akathumuri-amy/3525
KYI     ,    KALYANI          ,  http://indiarailinfo.com/arrivals/kalyani-kyi/3262
DABN    ,    DHABAN           ,  http://indiarailinfo.com/arrivals/dhaban-dabn/2264
CHZ     ,    CHARLAPALLI      ,  http://indiarailinfo.com/arrivals/charlapalli-chz/2257
GOL     ,    GOILKERA         ,  http://indiarailinfo.com/arrivals/goilkera-gol/2039
WSJ     ,    WANSJALIYA       ,  http://indiarailinfo.com/arrivals/wansjaliya-wsj/1659
CLI     ,    CHALGERI         ,  http://indiarailinfo.com/arrivals/chalgeri-cli/3132
SDGM    ,    SARDARGRAM       ,  http://indiarailinfo.com/arrivals/sardargram-sdgm/163
LOD     ,    LEKODA           ,  NULL
HSA     ,    HASIMARA         ,  http://indiarailinfo.com/arrivals/hasimara-hsa/448
MUT     ,    MEERUT CANT      ,  http://indiarailinfo.com/arrivals/meerut-cantt-mut/1546
NYH     ,    NAYANDAHALLI     ,  http://indiarailinfo.com/arrivals/nayandahalli-nyh/3521
HJI     ,    HOJAI            ,  http://indiarailinfo.com/arrivals/hojai-hji/688
DDN     ,    DEHRADUN         ,  http://indiarailinfo.com/arrivals/dehradun-ddn/1645
INK     ,    INTEKANNE        ,  NULL
TLM     ,    TIRUSULAM        ,  http://indiarailinfo.com/arrivals/tirusulam-tlm/9243
ROB     ,    ROBERTSON        ,  http://indiarailinfo.com/arrivals/robertson-rob/3611
MPA     ,    MANAPARAI        ,  http://indiarailinfo.com/arrivals/manaparai-mpa-indianrail-indian-railway-irctc-enquiry/1506
SLGE    ,    SULERJAVALGE     ,  http://indiarailinfo.com/arrivals/sulerjavalge-slge/3631
MKDD    ,    MUKUNDAWADI HA   ,  NULL
ABZ     ,    ADGAON BUZURG    ,  http://indiarailinfo.com/arrivals/adgaon-buzurg-abz/5665
ALU     ,    ARIYALUR         ,  http://indiarailinfo.com/arrivals/ariyalur-alu/1504
DDE     ,    DONDAICHA        ,  http://indiarailinfo.com/arrivals/dondaicha-dde/210
KTKA    ,    KOTAKADRA        ,  http://indiarailinfo.com/arrivals/kotakadra-ktka/4499
PNW     ,    PUNDHAG          ,  http://indiarailinfo.com/arrivals/pundag-pnw/381
PTRL    ,    PATHRALA         ,  NULL
AMLA    ,    AMLA JN          ,  http://indiarailinfo.com/arrivals/amla-junction-amla/16
SNPR    ,    SINGARPUR        ,  http://indiarailinfo.com/arrivals/singarpur-snpr/3200
GDA     ,    GODHRA JN        ,  http://indiarailinfo.com/arrivals/godhra-junction-gda/874
JMV     ,    JAMBARA          ,  http://indiarailinfo.com/arrivals/jambara-jmv/2576
TTI     ,    TURTIPAR         ,  http://indiarailinfo.com/arrivals/turtipar-tti/3441
RXL     ,    RAXAUL JN        ,  http://indiarailinfo.com/arrivals/raxaul-junction-rxl/2314
TGU     ,    TARIGOPPULA      ,  http://indiarailinfo.com/arrivals/tarigoppula-tgu/2789
UHR     ,    UNCHHERA         ,  http://indiarailinfo.com/arrivals/unchhera-uhr/1561
CRL     ,    CHORAL           ,  http://indiarailinfo.com/arrivals/choral-crl/5680
BFR     ,    BEKAL FORT       ,  http://indiarailinfo.com/arrivals/bekal-fort-bfr/7038
ELM     ,    ELIMALA          ,  NULL
KOTT    ,    KOTTUR HALT      ,  NULL
STPD    ,    SITAFAL MANDI    ,  http://indiarailinfo.com/arrivals/sitafalmandi-stpd/2325
SMPA    ,    SHYAMPURA        ,  http://indiarailinfo.com/arrivals/shampura-smpa/2934
QLD     ,    QUILANDI         ,  http://indiarailinfo.com/arrivals/koyilandy-qld/1484
BANI    ,    BANI             ,  http://indiarailinfo.com/arrivals/bani-bani/1103
MAHE    ,    MAHE             ,  http://indiarailinfo.com/arrivals/mahe-mahe/1482
NRO     ,    NAKODAR JN       ,  http://indiarailinfo.com/arrivals/nakodar-junction-nro/1821
MKRN    ,    MAKRONIA         ,  http://indiarailinfo.com/arrivals/makronia-mkrn/1316
JEP     ,    JEONATHPUR       ,  http://indiarailinfo.com/arrivals/jeonathpur-jep/1075
SUR     ,    SOLAPUR JN       ,  NULL
WANI    ,    WANI             ,  http://indiarailinfo.com/arrivals/wani-wani/2676
GDV     ,    GUDIVADA JN      ,  http://indiarailinfo.com/arrivals/gudivada-junction-gdv/1300
COO     ,    CHHOTI ODAI      ,  http://indiarailinfo.com/arrivals/chhoti-odai-coo/3210
KEK     ,    KARKHELI         ,  http://indiarailinfo.com/arrivals/karkheli-kek/1721
SVG     ,    SAWALGI          ,  http://indiarailinfo.com/arrivals/sawalgi-svg/3498
BUH     ,    BURHAR           ,  http://indiarailinfo.com/arrivals/burhar-buh/523
NGAN    ,    NAGAON           ,  http://indiarailinfo.com/arrivals/nagaon-ngan/9474
DNRE    ,    DHANAURI         ,  http://indiarailinfo.com/arrivals/dhanauri-dnre/2087
TIW     ,    TIVARI           ,  http://indiarailinfo.com/arrivals/tivari-tiw/4400
UAA     ,    UPPALA           ,  http://indiarailinfo.com/arrivals/uppala-uaa/2779
SCKR    ,    SALICHAUKA ROAD  ,  http://indiarailinfo.com/arrivals/salichauka-road-sckr/2660
ABI     ,    AMBATURAI        ,  http://indiarailinfo.com/arrivals/ambaturai-abi/2592
ATS     ,    ATTABIRA         ,  http://indiarailinfo.com/arrivals/attabira-ats/390
JKM     ,    JANKAMPET JN     ,  http://indiarailinfo.com/arrivals/jankampet-junction-jkm/3409
BAL     ,    BUDALUR          ,  http://indiarailinfo.com/arrivals/budalur-bal-indianrail-indian-railway-irctc-enquiry/2379
RASP    ,    RASIPURAM        ,  http://indiarailinfo.com/arrivals/rasipuram-rasp/10119
SMBL    ,    SIMBHOOLI        ,  http://indiarailinfo.com/arrivals/simbhooli-smbl/1065
NWD     ,    NAWADAH          ,  http://indiarailinfo.com/arrivals/nawadah-nwd/1850
FSR     ,    FAQARSAR         ,  NULL
LNK     ,    LOHIAN KHAS JN   ,  http://indiarailinfo.com/arrivals/lohian-khas-junction-lnk/102
AGI     ,    AMGURI           ,  http://indiarailinfo.com/arrivals/amguri-junction-agi/2107
